DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
5129097,1,2,1,47,1,107.94349064,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129098,1,1,1,47,1,160.75637638,47,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5129098,1,2,1,47,1,160.75637638,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129098,1,3,1,47,1,160.75637638,47,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5129098,1,4,1,47,1,160.75637638,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129098,1,5,1,47,1,160.75637638,47,2020,01,202001,50,2,5,2,2,2,2,1,,,,,,,1,1
5129099,1,1,1,47,1,162.63730131,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129099,1,2,1,47,1,162.63730131,47,2020,01,202001,50,2,2,4,2,2,2,1,,,,,,,1,1
5129099,1,3,1,47,1,162.63730131,47,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5129100,1,1,1,47,1,158.12094734,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129100,1,2,1,47,1,158.12094734,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129100,1,3,1,47,1,158.12094734,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129101,1,1,1,47,1,158.17106373,47,2020,01,202001,50,,1,4,2,2,1,,,,,,,,,1
5129101,1,2,1,47,1,158.17106373,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129101,1,3,1,47,1,158.17106373,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129102,1,1,1,47,1,216.28978441,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129102,1,2,1,47,1,216.28978441,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129102,2,1,2,47,1,216.28978441,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129103,1,1,1,47,1,148.59644097,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129103,1,2,1,47,1,148.59644097,47,2020,01,202001,50,,2,4,2,2,2,2,1,10,,,,,,1
5129104,1,1,1,47,1,114.71689575,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129104,1,2,1,47,1,114.71689575,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129104,1,3,1,47,1,114.71689575,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129104,1,4,1,47,1,114.71689575,47,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5129105,1,1,1,47,1,174.04325991,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129106,1,1,1,47,1,207.76834899,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129106,1,2,1,47,1,207.76834899,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129106,1,3,1,47,1,207.76834899,47,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5129106,1,4,1,47,1,207.76834899,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129107,1,1,1,47,1,157.82789436,47,2020,01,202001,50,2,1,6,2,2,2,1,,,,,,,1,1
5129107,1,2,1,47,1,157.82789436,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129107,1,3,1,47,1,157.82789436,47,2020,01,202001,50,,3,3,2,2,2,2,1,12,,,,,,1
5129111,1,1,1,47,1,185.6797545,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129111,1,2,1,47,1,185.6797545,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129112,1,1,1,47,1,201.82274052,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129112,1,2,1,47,1,201.82274052,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129112,1,3,1,47,1,201.82274052,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129112,1,4,1,47,1,201.82274052,47,2020,01,202001,50,,4,5,,,,,,,,,,,,1
5129113,1,1,1,47,1,203.89360382,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129113,1,2,1,47,1,203.89360382,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129113,1,3,1,47,1,203.89360382,47,2020,01,202001,50,1,3,2,2,2,2,1,,,,,,,1,1
5129113,1,5,1,47,1,203.89360382,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129113,1,8,1,47,1,203.89360382,47,2020,01,202001,50,,8,3,2,2,2,2,2,,,,,,,1
5129114,1,1,1,47,1,293.06913828,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129114,1,2,1,47,1,293.06913828,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129115,1,1,1,47,1,334.85872603,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129115,1,2,1,47,1,334.85872603,47,2020,01,202001,50,,2,4,2,1,,,,,,,,,,1
5129115,1,3,1,47,1,334.85872603,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129117,1,1,1,47,1,297.68840513,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129117,1,2,1,47,1,297.68840513,47,2020,01,202001,50,,2,4,2,1,,,,,,,,,,1
5129117,1,3,1,47,1,297.68840513,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129117,1,5,1,47,1,297.68840513,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129117,1,6,1,47,1,297.68840513,47,2020,01,202001,50,,6,4,2,2,2,2,2,,,,,,,1
5129118,1,1,1,47,1,166.72815419,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129118,1,2,1,47,1,166.72815419,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129118,1,3,1,47,1,166.72815419,47,2020,01,202001,50,,3,4,2,2,2,2,2,,,,,,,1
5129119,1,1,1,47,1,245.85004832,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129119,1,2,1,47,1,245.85004832,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129120,1,1,1,47,1,196.8614762,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129120,1,2,1,47,1,196.8614762,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129120,1,3,1,47,1,196.8614762,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129121,1,1,1,47,1,202.66991914,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129121,1,2,1,47,1,202.66991914,47,2020,01,202001,50,1,2,2,2,2,2,1,,,,,,,1,1
5129121,1,5,1,47,1,202.66991914,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129126,1,1,1,47,1,141.44162273,47,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5129126,1,2,1,47,1,141.44162273,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129127,1,1,1,47,1,74.87363153,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129127,1,2,1,47,1,74.87363153,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129127,1,3,1,47,1,74.87363153,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129127,1,4,1,47,1,74.87363153,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129127,1,5,1,47,1,74.87363153,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129128,1,1,1,47,1,141.44162273,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129128,1,2,1,47,1,141.44162273,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129129,1,1,1,47,1,149.22908792,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129129,1,2,1,47,1,149.22908792,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129129,1,3,1,47,1,149.22908792,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129129,1,4,1,47,1,149.22908792,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129130,1,1,1,47,1,85.860648755,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129130,1,2,1,47,1,85.860648755,47,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5129130,1,3,1,47,1,85.860648755,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129131,1,1,1,47,1,136.9658845,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129131,1,2,1,47,1,136.9658845,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129131,1,4,1,47,1,136.9658845,47,2020,01,202001,50,1,4,2,2,2,2,1,,,,,,,1,1
5129132,1,1,1,47,1,148.25683349,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129132,1,2,1,47,1,148.25683349,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129132,1,3,1,47,1,148.25683349,47,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5129133,1,1,1,47,1,226.30942083,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129133,1,2,1,47,1,226.30942083,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129133,1,3,1,47,1,226.30942083,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129133,1,4,1,47,1,226.30942083,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129134,1,1,1,47,1,169.52937183,47,2020,01,202001,50,,1,2,2,1,,,,,,,,,,1
5129134,1,2,1,47,1,169.52937183,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129135,1,1,1,47,1,141.05673738,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129135,1,2,1,47,1,141.05673738,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129135,1,4,1,47,1,141.05673738,47,2020,01,202001,50,,4,4,2,2,2,2,1,9,,,,,,1
5129136,1,1,1,47,1,131.83658794,47,2020,01,202001,50,2,1,6,2,2,2,1,,,,,,,1,1
5129136,1,2,1,47,1,131.83658794,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129136,1,3,1,47,1,131.83658794,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129137,1,1,1,47,1,173.92101551,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129137,1,2,1,47,1,173.92101551,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129137,1,5,1,47,1,173.92101551,47,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5129137,1,6,1,47,1,173.92101551,47,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5129138,1,1,1,47,1,215.20595332,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129138,1,2,1,47,1,215.20595332,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129138,1,3,1,47,1,215.20595332,47,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5129138,1,4,1,47,1,215.20595332,47,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5129139,1,1,1,47,1,160.22095615,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129139,1,2,1,47,1,160.22095615,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129140,1,1,1,47,1,158.17106373,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129140,1,2,1,47,1,158.17106373,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129140,1,3,1,47,1,158.17106373,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129141,1,1,1,47,1,176.66789116,47,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5129141,1,4,1,47,1,176.66789116,47,2020,01,202001,50,,4,4,2,2,2,2,2,,,,,,,1
5129142,1,1,1,47,1,154.28849695,47,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5129142,1,2,1,47,1,154.28849695,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129142,1,3,1,47,1,154.28849695,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129143,1,1,1,47,1,89.36294265,47,2020,01,202001,50,,1,4,2,1,,,,,,,,,,1
5129143,1,2,1,47,1,89.36294265,47,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5129143,1,3,1,47,1,89.36294265,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129144,1,1,1,47,1,161.19307419,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129144,1,2,1,47,1,161.19307419,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129145,1,1,1,47,1,251.87161035,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129145,1,2,1,47,1,251.87161035,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129145,1,3,1,47,1,251.87161035,47,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5129145,1,5,1,47,1,251.87161035,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129145,1,6,1,47,1,251.87161035,47,2020,01,202001,50,2,6,2,2,2,2,1,,,,,,,1,1
5129146,1,1,1,47,1,160.60584151,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129147,1,1,1,47,1,175.24776755,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129147,1,2,1,47,1,175.24776755,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129148,1,1,1,47,1,113.59332448,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129148,1,2,1,47,1,113.59332448,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129148,1,3,1,47,1,113.59332448,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129148,1,4,1,47,1,113.59332448,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129149,1,1,1,47,1,202.62998832,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129149,1,2,1,47,1,202.62998832,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129149,1,3,1,47,1,202.62998832,47,2020,01,202001,50,,3,5,,,,,,,,,,,,1
5129150,1,1,1,47,1,163.23047276,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129150,1,2,1,47,1,163.23047276,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129151,1,1,1,47,1,154.89995251,47,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5129152,1,1,1,47,1,173.92035604,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129152,1,2,1,47,1,173.92035604,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129153,1,1,1,47,1,188.68518596,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129153,1,2,1,47,1,188.68518596,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129154,1,1,1,47,1,121.15383268,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129154,1,2,1,47,1,121.15383268,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129154,1,3,1,47,1,121.15383268,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129155,1,1,1,47,1,160.60584151,47,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5129156,1,1,1,47,1,160.60584151,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129157,1,1,1,47,1,84.478002234,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129157,1,2,1,47,1,84.478002234,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129157,1,3,1,47,1,84.478002234,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129157,1,5,1,47,1,84.478002234,47,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5129158,1,1,1,47,1,127.63308521,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129158,1,2,1,47,1,127.63308521,47,2020,01,202001,50,,3,6,2,2,2,2,1,10,,,,,,1
5129158,1,3,1,47,1,127.63308521,47,2020,01,202001,50,,3,4,2,1,,,,,,,,,,1
5129159,1,1,1,47,1,167.78146436,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129160,1,1,1,47,1,202.4091955,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129160,1,2,1,47,1,202.4091955,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129160,1,3,1,47,1,202.4091955,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129161,1,1,1,47,1,164.284976,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129161,1,2,1,47,1,164.284976,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129161,1,3,1,47,1,164.284976,47,2020,01,202001,50,2,3,2,2,2,2,1,,,,,,,1,1
5129161,1,4,1,47,1,164.284976,47,2020,01,202001,50,,4,4,2,2,2,2,2,,,,,,,1
5129162,1,1,1,47,1,141.44162273,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129162,1,2,1,47,1,141.44162273,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129163,1,1,1,47,1,159.30712886,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129163,1,2,1,47,1,159.30712886,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129164,1,1,1,47,1,132.77055613,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129164,1,2,1,47,1,132.77055613,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129164,1,3,1,47,1,132.77055613,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129165,1,1,1,47,1,183.52851618,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129165,1,2,1,47,1,183.52851618,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129165,1,3,1,47,1,183.52851618,47,2020,01,202001,50,,5,6,2,2,2,2,2,,,,,,,1
5129165,1,5,1,47,1,183.52851618,47,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5129166,1,1,1,47,1,177.97976342,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129166,1,2,1,47,1,177.97976342,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129166,1,3,1,47,1,177.97976342,47,2020,01,202001,50,,3,3,2,2,2,2,1,12,,,,,,1
5129166,1,4,1,47,1,177.97976342,47,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5129166,1,5,1,47,1,177.97976342,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129167,1,1,1,47,1,193.03221794,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129167,1,2,1,47,1,193.03221794,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129167,1,3,1,47,1,193.03221794,47,2020,01,202001,50,,3,5,,,,,,,,,,,,1
5129167,1,4,1,47,1,193.03221794,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129167,1,5,1,47,1,193.03221794,47,2020,01,202001,50,,5,3,2,2,2,2,2,,,,,,,1
5129168,1,1,1,47,1,156.86038454,47,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5129168,1,2,1,47,1,156.86038454,47,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5129168,1,3,1,47,1,156.86038454,47,2020,01,202001,50,,6,3,2,2,2,2,1,12,,,,,,1
5129168,1,6,1,47,1,156.86038454,47,2020,01,202001,50,2,6,4,2,2,2,1,,,,,,,1,1
5129169,1,1,1,47,1,168.81083062,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129169,1,2,1,47,1,168.81083062,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129169,1,3,1,47,1,168.81083062,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129170,1,1,1,47,1,143.78703402,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129170,1,2,1,47,1,143.78703402,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129171,1,1,1,47,1,296.70207699,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129172,1,1,1,47,1,97.734804879,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129172,1,2,1,47,1,97.734804879,47,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5129172,1,4,1,47,1,97.734804879,47,2020,01,202001,50,1,4,4,2,2,2,1,,,,,,,1,1
5129172,1,5,1,47,1,97.734804879,47,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129172,1,6,1,47,1,97.734804879,47,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5129172,1,7,1,47,1,97.734804879,47,2020,01,202001,50,,7,1,,,,,,,,,,,,1
5129173,1,1,1,47,1,246.41712724,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129173,1,2,1,47,1,246.41712724,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129174,1,1,1,47,1,193.4171033,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129174,1,2,1,47,1,193.4171033,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129174,1,3,1,47,1,193.4171033,47,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5129174,1,4,1,47,1,193.4171033,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129175,1,1,1,47,1,134.79494182,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129175,1,2,1,47,1,134.79494182,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129175,1,3,1,47,1,134.79494182,47,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129177,1,1,1,47,1,162.35374898,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129177,1,2,1,47,1,162.35374898,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129178,1,1,1,47,1,181.48086424,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129179,1,1,1,47,1,177.28516612,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129179,1,2,1,47,1,177.28516612,47,2020,01,202001,50,,1,6,2,2,2,2,1,11,,,,,,1
5129180,1,1,1,47,1,196.12279029,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129180,1,2,1,47,1,196.12279029,47,2020,01,202001,50,,2,5,,,,,,,,,,,,1
5129181,1,1,1,47,1,157.85474026,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129181,1,2,1,47,1,157.85474026,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129182,1,1,1,47,1,171.96058348,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129183,1,1,1,47,1,225.94298096,47,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129183,1,2,1,47,1,225.94298096,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129183,1,3,1,47,1,225.94298096,47,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5129184,1,1,1,47,1,181.48086424,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129185,1,1,1,47,1,128.30075666,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129185,1,2,1,47,1,128.30075666,47,2020,01,202001,50,,2,6,2,2,1,,,,,,,,,1
5129186,1,1,1,47,1,166.72815419,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129186,1,2,1,47,1,166.72815419,47,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129186,1,3,1,47,1,166.72815419,47,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129188,1,1,1,47,1,196.91939719,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129188,1,2,1,47,1,196.91939719,47,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129188,1,3,1,47,1,196.91939719,47,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5129188,1,4,1,47,1,196.91939719,47,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129190,1,1,1,47,1,163.23047276,47,2020,01,202001,50,,1,4,2,2,2,2,1,11,,,,,,1
5129190,1,2,1,47,1,163.23047276,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129192,1,1,1,47,1,126.2633581,47,2020,01,202001,50,,1,4,2,2,1,,,,,,,,,1
5129192,1,2,1,47,1,126.2633581,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129193,1,1,1,47,1,150.43371493,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129194,1,1,1,47,1,132.18332345,47,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129194,1,2,1,47,1,132.18332345,47,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129203,1,1,1,50,1,189.56728698,50,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129203,1,2,1,50,1,189.56728698,50,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129204,1,1,1,50,1,236.04783335,50,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5129204,1,2,1,50,1,236.04783335,50,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129204,1,3,1,50,1,236.04783335,50,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5129205,1,1,1,50,1,282.62138412,50,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129205,1,2,1,50,1,282.62138412,50,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5129206,1,1,1,50,1,168.85634686,50,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129206,1,2,1,50,1,168.85634686,50,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129206,1,4,1,50,1,168.85634686,50,2020,01,202001,50,1,4,4,2,2,2,1,,,,,,,1,1
5129206,1,5,1,50,1,168.85634686,50,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5129207,1,1,1,50,1,205.87027434,50,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5129208,1,1,1,50,1,324.28691768,50,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129208,1,2,1,50,1,324.28691768,50,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129209,1,1,1,50,1,170.50112613,50,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5129209,1,2,1,50,1,170.50112613,50,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5129209,1,3,1,50,1,170.50112613,50,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129209,1,4,1,50,1,170.50112613,50,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5129210,1,1,1,50,1,258.58222546,50,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129210,1,2,1,50,1,258.58222546,50,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5129211,1,1,1,50,1,278.21946634,50,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5129211,1,2,1,50,1,278.21946634,50,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5129211,1,3,1,50,1,278.21946634,50,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5129212,1,1,1,50,1,318.37284334,50,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5129212,1,2,1,50,1,318.37284334,50,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
